,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month,Day of Month,Days Passed
15222,,Denmark,56.2639,9.5018,3/23/20,1450,24,1,3,3,61
15223,,Djibouti,11.8251,42.5903,3/23/20,3,0,0,3,3,61
15224,,Dominican Republic,18.7357,-70.1627,3/23/20,245,3,0,3,3,61
15225,,Ecuador,-1.8312,-78.1834,3/23/20,981,18,3,3,3,61
15226,,Egypt,26.0,30.0,3/23/20,366,19,56,3,3,61
15227,,El Salvador,13.7942,-88.8965,3/23/20,3,0,0,3,3,61
15228,,Equatorial Guinea,1.5,10.0,3/23/20,9,0,0,3,3,61
15229,,Eritrea,15.1794,39.7823,3/23/20,1,0,0,3,3,61
15230,,Estonia,58.5953,25.0136,3/23/20,352,0,2,3,3,61
15231,,Eswatini,-26.5225,31.4659,3/23/20,4,0,0,3,3,61
15232,,Ethiopia,9.145,40.4897,3/23/20,11,0,4,3,3,61
15233,,Fiji,-17.7134,178.065,3/23/20,3,0,0,3,3,61
15234,,Finland,64.0,26.0,3/23/20,700,1,10,3,3,61
15235,French Guiana,France,3.9339,-53.1258,3/23/20,20,0,6,3,3,61
15236,French Polynesia,France,-17.6797,149.4068,3/23/20,18,0,0,3,3,61
15237,Guadeloupe,France,16.25,-61.5833,3/23/20,62,1,0,3,3,61
15238,Mayotte,France,-12.8275,45.1662,3/23/20,24,0,0,3,3,61
15239,New Caledonia,France,-20.9043,165.618,3/23/20,8,0,0,3,3,61
15240,Reunion,France,-21.1351,55.2471,3/23/20,71,0,0,3,3,61
15241,Saint Barthelemy,France,17.9,-62.8333,3/23/20,3,0,0,3,3,61
15242,St Martin,France,18.0708,-63.0501,3/23/20,8,0,0,3,3,61
15243,Martinique,France,14.6415,-61.0242,3/23/20,53,1,0,3,3,61
15244,,France,46.2276,2.2137,3/23/20,19856,860,2200,3,3,61
15245,,Gabon,-0.8037,11.6094,3/23/20,5,1,0,3,3,61
15246,,Gambia,13.4432,-15.3101,3/23/20,2,1,0,3,3,61
15247,,Georgia,42.3154,43.3569,3/23/20,61,0,3,3,3,61
15248,,Germany,51.0,9.0,3/23/20,29056,123,266,3,3,61
15249,,Ghana,7.9465,-1.0232,3/23/20,27,2,0,3,3,61
15250,,Greece,39.0742,21.8243,3/23/20,695,17,19,3,3,61
15251,,Guatemala,15.7835,-90.2308,3/23/20,20,1,0,3,3,61
15252,,Guinea,9.9456,-9.6966,3/23/20,4,0,0,3,3,61
15253,,Guyana,5.0,-58.75,3/23/20,20,1,0,3,3,61
15254,,Haiti,18.9712,-72.2852,3/23/20,6,0,0,3,3,61
15255,,Holy See,41.9029,12.4534,3/23/20,1,0,0,3,3,61
15256,,Honduras,15.2,-86.2419,3/23/20,30,0,0,3,3,61
15257,,Hungary,47.1625,19.5033,3/23/20,167,7,16,3,3,61
15258,,Iceland,64.9631,-19.0208,3/23/20,588,1,36,3,3,61
15259,,India,21.0,78.0,3/23/20,499,10,27,3,3,61
15260,,Indonesia,-0.7893,113.9213,3/23/20,579,49,29,3,3,61
15261,,Iran,32.0,53.0,3/23/20,23049,1812,7931,3,3,61
15262,,Iraq,33.0,44.0,3/23/20,266,23,57,3,3,61
15263,,Ireland,53.1424,-7.6921,3/23/20,1125,6,5,3,3,61
15264,,Israel,31.0,35.0,3/23/20,1071,1,37,3,3,61
15265,,Italy,43.0,12.0,3/23/20,63927,6077,7024,3,3,61
15266,,Jamaica,18.1096,-77.2975,3/23/20,19,1,2,3,3,61
15267,,Japan,36.0,138.0,3/23/20,1128,42,235,3,3,61
15268,,Jordan,31.24,36.51,3/23/20,127,0,1,3,3,61
15269,,Kazakhstan,48.0196,66.9237,3/23/20,62,0,0,3,3,61
15270,,Kenya,-0.0236,37.9062,3/23/20,16,0,0,3,3,61
15271,,South Korea,36.0,128.0,3/23/20,8961,111,2909,3,3,61
15272,,Kuwait,29.5,47.75,3/23/20,189,0,27,3,3,61
15273,,Kyrgyzstan,41.2044,74.7661,3/23/20,16,0,0,3,3,61
15274,,Latvia,56.8796,24.6032,3/23/20,180,0,1,3,3,61
15275,,Lebanon,33.8547,35.8623,3/23/20,267,4,8,3,3,61
15276,,Liberia,6.4281,-9.4295,3/23/20,3,0,0,3,3,61
15277,,Liechtenstein,47.14,9.55,3/23/20,51,0,0,3,3,61
15278,,Lithuania,55.1694,23.8813,3/23/20,179,1,1,3,3,61
15279,,Luxembourg,49.8153,6.1296,3/23/20,875,8,6,3,3,61
15280,,Madagascar,-18.7669,46.8691,3/23/20,12,0,0,3,3,61
15281,,Malaysia,2.5,112.5,3/23/20,1518,14,139,3,3,61
15282,,Maldives,3.2028,73.2207,3/23/20,13,0,0,3,3,61
15283,,Malta,35.9375,14.3754,3/23/20,107,0,2,3,3,61
15284,,Mauritania,21.0079,10.9408,3/23/20,2,0,0,3,3,61
15285,,Mauritius,-20.2,57.5,3/23/20,36,2,0,3,3,61
15286,,Mexico,23.6345,-102.5528,3/23/20,316,3,4,3,3,61
15287,,Moldova,47.4116,28.3699,3/23/20,109,1,1,3,3,61
15288,,Monaco,43.7333,7.4167,3/23/20,23,0,1,3,3,61
15289,,Mongolia,46.8625,103.8467,3/23/20,10,0,0,3,3,61
15290,,Montenegro,42.5,19.3,3/23/20,27,1,0,3,3,61
15291,,Morocco,31.7917,-7.0926,3/23/20,143,4,3,3,3,61
15292,,Namibia,-22.9576,18.4904,3/23/20,4,0,0,3,3,61
15293,,Nepal,28.1667,84.25,3/23/20,2,0,1,3,3,61
15294,Aruba,Netherlands,12.5186,-70.0358,3/23/20,9,0,0,3,3,61
15295,Curacao,Netherlands,12.1696,-68.99,3/23/20,4,1,0,3,3,61
15296,Sint Maarten,Netherlands,18.0425,-63.0548,3/23/20,2,0,0,3,3,61
15297,,Netherlands,52.1326,5.2913,3/23/20,4749,213,2,3,3,61
15298,,New Zealand,-40.9006,174.886,3/23/20,102,0,0,3,3,61
15299,,Nicaragua,12.8654,-85.2072,3/23/20,2,0,0,3,3,61
15300,,Niger,17.6078,8.0817,3/23/20,3,0,0,3,3,61
15301,,Nigeria,9.082,8.6753,3/23/20,40,1,2,3,3,61
15302,,North Macedonia,41.6086,21.7453,3/23/20,136,2,1,3,3,61
15303,,Norway,60.472,8.4689,3/23/20,2621,10,1,3,3,61
15304,,Oman,21.0,57.0,3/23/20,66,0,17,3,3,61
15305,,Pakistan,30.3753,69.3451,3/23/20,875,6,5,3,3,61
15306,,Panama,8.538,-80.7821,3/23/20,345,6,0,3,3,61
15307,,Papua New Guinea,-6.315,143.9555,3/23/20,1,0,0,3,3,61
15308,,Paraguay,-23.4425,-58.4438,3/23/20,22,1,0,3,3,61
15309,,Peru,-9.19,-75.0152,3/23/20,395,5,1,3,3,61
15310,,Philippines,13.0,122.0,3/23/20,462,33,17,3,3,61
15311,,Poland,51.9194,19.1451,3/23/20,749,8,1,3,3,61
15312,,Portugal,39.3999,-8.2245,3/23/20,2060,23,5,3,3,61
15313,,Qatar,25.3548,51.1839,3/23/20,501,0,33,3,3,61
15314,,Romania,45.9432,24.9668,3/23/20,576,7,64,3,3,61
15315,,Russia,60.0,90.0,3/23/20,438,1,16,3,3,61
15316,,Rwanda,-1.9403,29.8739,3/23/20,36,0,0,3,3,61
15317,,Saint Lucia,13.9094,-60.9789,3/23/20,3,0,0,3,3,61
15318,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/23/20,1,0,0,3,3,61
15319,,San Marino,43.9424,12.4578,3/23/20,187,20,4,3,3,61
15320,,Saudi Arabia,24.0,45.0,3/23/20,562,0,16,3,3,61
15321,,Senegal,14.4974,-14.4524,3/23/20,79,0,5,3,3,61
15322,,Serbia,44.0165,21.0059,3/23/20,249,3,1,3,3,61
15323,,Seychelles,-4.6796,55.492,3/23/20,7,0,0,3,3,61
15324,,Singapore,1.2833,103.8333,3/23/20,509,2,144,3,3,61
15325,,Slovakia,48.669,19.699,3/23/20,186,0,7,3,3,61
15326,,Slovenia,46.1512,14.9955,3/23/20,442,3,0,3,3,61
15327,,Somalia,5.1521,46.1996,3/23/20,1,0,0,3,3,61
15328,,South Africa,-30.5595,22.9375,3/23/20,402,0,0,3,3,61
15329,,Spain,40.0,-4.0,3/23/20,35136,2311,2575,3,3,61
15330,,Sri Lanka,7.0,81.0,3/23/20,97,0,3,3,3,61
15331,,Sudan,12.8628,30.2176,3/23/20,2,1,0,3,3,61
15332,,Suriname,3.9193,-56.0278,3/23/20,5,0,0,3,3,61
15333,,Sweden,63.0,16.0,3/23/20,2046,25,16,3,3,61
15334,,Switzerland,46.8182,8.2275,3/23/20,8795,120,131,3,3,61
15335,,Taiwan*,23.7,121.0,3/23/20,195,2,28,3,3,61
15336,,Tanzania,-6.369,34.8888,3/23/20,12,0,0,3,3,61
15337,,Thailand,15.0,101.0,3/23/20,721,1,44,3,3,61
15338,,Togo,8.6195,0.8248,3/23/20,18,0,1,3,3,61
15339,,Trinidad and Tobago,10.6918,-61.2225,3/23/20,51,0,1,3,3,61
15340,,Tunisia,34.0,9.0,3/23/20,89,3,1,3,3,61
15341,,Turkey,38.9637,35.2433,3/23/20,1529,37,0,3,3,61
15342,,Uganda,1.0,32.0,3/23/20,9,0,0,3,3,61
15343,,Ukraine,48.3794,31.1656,3/23/20,73,3,1,3,3,61
15344,,United Arab Emirates,24.0,54.0,3/23/20,198,2,38,3,3,61
15345,Bermuda,United Kingdom,32.3078,-64.7505,3/23/20,6,0,0,3,3,61
15346,Cayman Islands,United Kingdom,19.3133,-81.2546,3/23/20,5,1,0,3,3,61
15347,Channel Islands,United Kingdom,49.3723,-2.3644,3/23/20,36,0,0,3,3,61
15348,Gibraltar,United Kingdom,36.1408,-5.3536,3/23/20,15,0,2,3,3,61
15349,Isle of Man,United Kingdom,54.2361,-4.5481,3/23/20,13,0,0,3,3,61
15350,Montserrat,United Kingdom,16.7425,-62.1874,3/23/20,1,0,0,3,3,61
15351,,United Kingdom,55.3781,-3.4360000000000004,3/23/20,6650,335,65,3,3,61
15352,,Uruguay,-32.5228,-55.7658,3/23/20,162,0,0,3,3,61
15353,,US,37.0902,-95.7129,3/23/20,43847,557,178,3,3,61
15354,,Uzbekistan,41.3775,64.5853,3/23/20,46,0,0,3,3,61
15355,,Venezuela,6.4238,-66.5897,3/23/20,77,0,15,3,3,61
15356,,Vietnam,16.0,108.0,3/23/20,123,0,17,3,3,61
15357,,Zambia,-15.4167,28.2833,3/23/20,3,0,0,3,3,61
15358,,Zimbabwe,-20.0,30.0,3/23/20,3,1,0,3,3,61
15359,Diamond Princess,Canada,0.0,0.0,3/23/20,0,1,0,3,3,61
15360,,Dominica,15.415,-61.371,3/23/20,2,0,0,3,3,61
15361,,Grenada,12.1165,-61.679,3/23/20,1,0,0,3,3,61
15362,,Mozambique,-18.665695,35.529562,3/23/20,1,0,0,3,3,61
15363,,Syria,34.802075,38.99681500000001,3/23/20,1,0,0,3,3,61
15364,,Timor-Leste,-8.874217,125.727539,3/23/20,1,0,0,3,3,61
15365,,Belize,13.1939,-59.5432,3/23/20,1,0,0,3,3,61
15366,,Laos,19.85627,102.495496,3/23/20,0,0,0,3,3,61
15367,,Libya,26.3351,17.228331,3/23/20,0,0,0,3,3,61
15368,,West Bank and Gaza,31.9522,35.2332,3/23/20,59,0,17,3,3,61
15369,,Guinea-Bissau,11.8037,-15.1804,3/23/20,0,0,0,3,3,61
15370,,Mali,17.570692,-3.996166000000001,3/23/20,0,0,0,3,3,61
15371,,Saint Kitts and Nevis,17.357822,-62.782998,3/23/20,0,0,0,3,3,61
15372,Northwest Territories,Canada,64.8255,-124.8457,3/23/20,0,0,0,3,3,61
15373,Yukon,Canada,64.2823,-135.0,3/23/20,0,0,0,3,3,61
15374,,Kosovo,42.602636,20.902977,3/23/20,0,0,0,3,3,61
15375,,Burma,21.9162,95.956,3/23/20,0,0,0,3,3,61
15376,,Afghanistan,33.0,65.0,3/24/20,74,1,1,3,3,62
15377,,Albania,41.1533,20.1683,3/24/20,123,5,10,3,3,62
15378,,Algeria,28.0339,1.6596,3/24/20,264,19,24,3,3,62
15379,,Andorra,42.5063,1.5218,3/24/20,164,1,1,3,3,62
15380,,Angola,-11.2027,17.8739,3/24/20,3,0,0,3,3,62
15381,,Antigua and Barbuda,17.0608,-61.7964,3/24/20,3,0,0,3,3,62
15382,,Argentina,-38.4161,-63.6167,3/24/20,387,6,52,3,3,62
15383,,Armenia,40.0691,45.0382,3/24/20,249,0,14,3,3,62
15384,Australian Capital Territory,Australia,-35.4735,149.0124,3/24/20,39,0,0,3,3,62
15385,New South Wales,Australia,-33.8688,151.2093,3/24/20,818,7,4,3,3,62
15386,Northern Territory,Australia,-12.4634,130.8456,3/24/20,6,0,0,3,3,62
15387,Queensland,Australia,-28.0167,153.4,3/24/20,397,0,8,3,3,62
15388,South Australia,Australia,-34.9285,138.6007,3/24/20,170,0,3,3,3,62
15389,Tasmania,Australia,-41.4545,145.9707,3/24/20,28,0,3,3,3,62
15390,Victoria,Australia,-37.8136,144.9631,3/24/20,411,0,97,3,3,62
15391,Western Australia,Australia,-31.9505,115.8605,3/24/20,175,1,0,3,3,62
15392,,Austria,47.5162,14.5501,3/24/20,5283,28,9,3,3,62
15393,,Azerbaijan,40.1431,47.5769,3/24/20,87,1,10,3,3,62
15394,,Bahamas,25.0343,-77.3963,3/24/20,5,0,1,3,3,62
15395,,Bahrain,26.0275,50.55,3/24/20,392,3,177,3,3,62
15396,,Bangladesh,23.685,90.3563,3/24/20,39,4,5,3,3,62
15397,,Barbados,13.1939,-59.5432,3/24/20,18,0,0,3,3,62
15398,,Belarus,53.7098,27.9534,3/24/20,81,0,22,3,3,62
15399,,Belgium,50.8333,4.0,3/24/20,4269,122,461,3,3,62
15400,,Benin,9.3077,2.3158,3/24/20,6,0,0,3,3,62
15401,,Bhutan,27.5142,90.4336,3/24/20,2,0,0,3,3,62
15402,,Bolivia,-16.2902,-63.5887,3/24/20,29,0,0,3,3,62
15403,,Bosnia and Herzegovina,43.9159,17.6791,3/24/20,166,3,2,3,3,62
15404,,Brazil,-14.235,-51.9253,3/24/20,2247,46,2,3,3,62
15405,,Brunei,4.5353,114.7277,3/24/20,104,0,2,3,3,62
15406,,Bulgaria,42.7339,25.4858,3/24/20,218,3,3,3,3,62
15407,,Burkina Faso,12.2383,-1.5616,3/24/20,114,4,7,3,3,62
15408,,Cabo Verde,16.5388,-23.0418,3/24/20,3,1,0,3,3,62
15409,,Cambodia,11.55,104.9167,3/24/20,91,0,4,3,3,62
15410,,Cameroon,3.848,11.5021,3/24/20,66,0,0,3,3,62
15411,Alberta,Canada,53.9333,-116.5765,3/24/20,359,1,0,3,3,62
15412,British Columbia,Canada,49.2827,-123.1207,3/24/20,617,13,0,3,3,62
15413,Grand Princess,Canada,37.6489,-122.6655,3/24/20,13,0,0,3,3,62
15414,Manitoba,Canada,53.7609,-98.8139,3/24/20,21,0,0,3,3,62
15415,New Brunswick,Canada,46.5653,-66.4619,3/24/20,18,0,0,3,3,62
15416,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/24/20,35,0,0,3,3,62
15417,Nova Scotia,Canada,44.682,-63.7443,3/24/20,51,0,0,3,3,62
15418,Ontario,Canada,51.2538,-85.3232,3/24/20,588,7,0,3,3,62
15419,Prince Edward Island,Canada,46.5107,-63.4168,3/24/20,3,0,0,3,3,62
15420,Quebec,Canada,52.9399,-73.5491,3/24/20,1013,4,0,3,3,62
15421,Saskatchewan,Canada,52.9399,-106.4509,3/24/20,72,0,0,3,3,62
15422,,Central African Republic,6.6111,20.9394,3/24/20,3,0,0,3,3,62
15423,,Chad,15.4542,18.7322,3/24/20,3,0,0,3,3,62
15424,,Chile,-35.6751,-71.543,3/24/20,922,2,17,3,3,62
15425,Anhui,China,31.8257,117.2264,3/24/20,990,6,984,3,3,62
15426,Beijing,China,40.1824,116.4142,3/24/20,558,8,401,3,3,62
15427,Chongqing,China,30.0572,107.874,3/24/20,578,6,570,3,3,62
15428,Fujian,China,26.0789,117.9874,3/24/20,318,1,295,3,3,62
15429,Gansu,China,37.8099,101.0583,3/24/20,136,2,119,3,3,62
15430,Guangdong,China,23.3417,113.4244,3/24/20,1428,8,1333,3,3,62
15431,Guangxi,China,23.8298,108.7881,3/24/20,254,2,250,3,3,62
15432,Guizhou,China,26.8154,106.8748,3/24/20,146,2,144,3,3,62
15433,Hainan,China,19.1959,109.7453,3/24/20,168,6,168,3,3,62
15434,Hebei,China,39.549,116.1306,3/24/20,319,6,310,3,3,62
15435,Heilongjiang,China,47.862,127.7615,3/24/20,484,13,468,3,3,62
15436,Henan,China,33.882,113.614,3/24/20,1274,22,1250,3,3,62
15437,Hong Kong,China,22.3,114.2,3/24/20,386,4,101,3,3,62
15438,Hubei,China,30.9756,112.2707,3/24/20,67801,3160,60324,3,3,62
15439,Hunan,China,27.6104,111.7088,3/24/20,1018,4,1014,3,3,62
15440,Inner Mongolia,China,44.0935,113.9448,3/24/20,75,1,74,3,3,62
15441,Jiangsu,China,32.9711,119.455,3/24/20,636,0,631,3,3,62
15442,Jiangxi,China,27.614,115.7221,3/24/20,936,1,934,3,3,62
15443,Jilin,China,43.6661,126.1923,3/24/20,93,1,92,3,3,62
15444,Liaoning,China,41.2956,122.6085,3/24/20,127,2,124,3,3,62
15445,Macau,China,22.1667,113.55,3/24/20,25,0,10,3,3,62
15446,Ningxia,China,37.2692,106.1655,3/24/20,75,0,75,3,3,62
15447,Qinghai,China,35.7452,95.9956,3/24/20,18,0,18,3,3,62
15448,Shaanxi,China,35.1917,108.8701,3/24/20,249,3,240,3,3,62
15449,Shandong,China,36.3427,118.1498,3/24/20,768,7,752,3,3,62
15450,Shanghai,China,31.202,121.4491,3/24/20,414,4,330,3,3,62
15451,Shanxi,China,37.5777,112.2922,3/24/20,134,0,133,3,3,62
15452,Sichuan,China,30.6171,102.7103,3/24/20,545,3,536,3,3,62
15453,Tianjin,China,39.3054,117.323,3/24/20,145,3,133,3,3,62
15454,Tibet,China,31.6927,88.0924,3/24/20,1,0,1,3,3,62
15455,Xinjiang,China,41.1129,85.2401,3/24/20,76,3,73,3,3,62
15456,Yunnan,China,24.974,101.487,3/24/20,176,2,172,3,3,62
15457,Zhejiang,China,29.1832,120.0934,3/24/20,1240,1,1221,3,3,62
15458,,Colombia,4.5709,-74.2973,3/24/20,378,3,6,3,3,62
15459,,Congo (Brazzaville),-4.0383,21.7587,3/24/20,4,0,0,3,3,62
15460,,Congo (Kinshasa),-4.0383,21.7587,3/24/20,45,2,0,3,3,62
15461,,Costa Rica,9.7489,-83.7534,3/24/20,177,2,2,3,3,62
15462,,Cote d'Ivoire,7.54,-5.5471,3/24/20,73,0,2,3,3,62
15463,,Croatia,45.1,15.2,3/24/20,382,1,5,3,3,62
15464,,Diamond Princess,0.0,0.0,3/24/20,712,10,325,3,3,62
15465,,Cuba,22.0,-80.0,3/24/20,48,1,1,3,3,62
15466,,Cyprus,35.1264,33.4299,3/24/20,124,3,3,3,3,62
15467,,Czechia,49.8175,15.473,3/24/20,1394,3,10,3,3,62
15468,Faroe Islands,Denmark,61.8926,-6.9118,3/24/20,122,0,33,3,3,62
15469,Greenland,Denmark,71.7069,-42.6043,3/24/20,5,0,2,3,3,62
15470,,Denmark,56.2639,9.5018,3/24/20,1591,32,1,3,3,62
15471,,Djibouti,11.8251,42.5903,3/24/20,3,0,0,3,3,62
15472,,Dominican Republic,18.7357,-70.1627,3/24/20,312,6,3,3,3,62
15473,,Ecuador,-1.8312,-78.1834,3/24/20,1082,27,3,3,3,62
15474,,Egypt,26.0,30.0,3/24/20,402,20,80,3,3,62
15475,,El Salvador,13.7942,-88.8965,3/24/20,5,0,0,3,3,62
15476,,Equatorial Guinea,1.5,10.0,3/24/20,9,0,0,3,3,62
15477,,Eritrea,15.1794,39.7823,3/24/20,1,0,0,3,3,62
15478,,Estonia,58.5953,25.0136,3/24/20,369,0,7,3,3,62
15479,,Eswatini,-26.5225,31.4659,3/24/20,4,0,0,3,3,62
15480,,Ethiopia,9.145,40.4897,3/24/20,12,0,0,3,3,62
15481,,Fiji,-17.7134,178.065,3/24/20,4,0,0,3,3,62
15482,,Finland,64.0,26.0,3/24/20,792,1,10,3,3,62
15483,French Guiana,France,3.9339,-53.1258,3/24/20,23,0,6,3,3,62
15484,French Polynesia,France,-17.6797,149.4068,3/24/20,25,0,0,3,3,62
15485,Guadeloupe,France,16.25,-61.5833,3/24/20,62,1,0,3,3,62
15486,Mayotte,France,-12.8275,45.1662,3/24/20,36,0,0,3,3,62
15487,New Caledonia,France,-20.9043,165.618,3/24/20,10,0,0,3,3,62
15488,Reunion,France,-21.1351,55.2471,3/24/20,94,0,1,3,3,62
15489,Saint Barthelemy,France,17.9,-62.8333,3/24/20,3,0,0,3,3,62
15490,St Martin,France,18.0708,-63.0501,3/24/20,8,0,0,3,3,62
15491,Martinique,France,14.6415,-61.0242,3/24/20,57,1,0,3,3,62
15492,,France,46.2276,2.2137,3/24/20,22304,1100,3243,3,3,62
15493,,Gabon,-0.8037,11.6094,3/24/20,6,1,0,3,3,62
15494,,Gambia,13.4432,-15.3101,3/24/20,3,1,0,3,3,62
15495,,Georgia,42.3154,43.3569,3/24/20,70,0,9,3,3,62
15496,,Germany,51.0,9.0,3/24/20,32986,157,3243,3,3,62
15497,,Ghana,7.9465,-1.0232,3/24/20,53,2,0,3,3,62
15498,,Greece,39.0742,21.8243,3/24/20,743,20,29,3,3,62
15499,,Guatemala,15.7835,-90.2308,3/24/20,21,1,0,3,3,62
15500,,Guinea,9.9456,-9.6966,3/24/20,4,0,0,3,3,62
15501,,Guyana,5.0,-58.75,3/24/20,5,1,0,3,3,62
15502,,Haiti,18.9712,-72.2852,3/24/20,7,0,0,3,3,62
15503,,Holy See,41.9029,12.4534,3/24/20,4,0,0,3,3,62
15504,,Honduras,15.2,-86.2419,3/24/20,30,0,0,3,3,62
15505,,Hungary,47.1625,19.5033,3/24/20,187,9,21,3,3,62
15506,,Iceland,64.9631,-19.0208,3/24/20,648,2,51,3,3,62
15507,,India,21.0,78.0,3/24/20,536,10,40,3,3,62
15508,,Indonesia,-0.7893,113.9213,3/24/20,686,55,30,3,3,62
15509,,Iran,32.0,53.0,3/24/20,24811,1934,8913,3,3,62
15510,,Iraq,33.0,44.0,3/24/20,316,27,75,3,3,62
15511,,Ireland,53.1424,-7.6921,3/24/20,1329,7,5,3,3,62
15512,,Israel,31.0,35.0,3/24/20,1238,3,53,3,3,62
15513,,Italy,43.0,12.0,3/24/20,69176,6820,8326,3,3,62
15514,,Jamaica,18.1096,-77.2975,3/24/20,21,1,2,3,3,62
15515,,Japan,36.0,138.0,3/24/20,1193,43,285,3,3,62
15516,,Jordan,31.24,36.51,3/24/20,154,0,1,3,3,62
15517,,Kazakhstan,48.0196,66.9237,3/24/20,72,0,0,3,3,62
15518,,Kenya,-0.0236,37.9062,3/24/20,25,0,0,3,3,62
15519,,South Korea,36.0,128.0,3/24/20,9037,120,3507,3,3,62
15520,,Kuwait,29.5,47.75,3/24/20,191,0,39,3,3,62
15521,,Kyrgyzstan,41.2044,74.7661,3/24/20,42,0,0,3,3,62
15522,,Latvia,56.8796,24.6032,3/24/20,197,0,1,3,3,62
15523,,Lebanon,33.8547,35.8623,3/24/20,318,4,8,3,3,62
15524,,Liberia,6.4281,-9.4295,3/24/20,3,0,0,3,3,62
15525,,Liechtenstein,47.14,9.55,3/24/20,51,0,0,3,3,62
15526,,Lithuania,55.1694,23.8813,3/24/20,209,2,1,3,3,62
15527,,Luxembourg,49.8153,6.1296,3/24/20,1099,8,6,3,3,62
15528,,Madagascar,-18.7669,46.8691,3/24/20,17,0,0,3,3,62
15529,,Malaysia,2.5,112.5,3/24/20,1624,16,183,3,3,62
15530,,Maldives,3.2028,73.2207,3/24/20,13,0,5,3,3,62
15531,,Malta,35.9375,14.3754,3/24/20,110,0,2,3,3,62
15532,,Mauritania,21.0079,10.9408,3/24/20,2,0,0,3,3,62
15533,,Mauritius,-20.2,57.5,3/24/20,42,2,0,3,3,62
15534,,Mexico,23.6345,-102.5528,3/24/20,367,4,4,3,3,62
15535,,Moldova,47.4116,28.3699,3/24/20,125,1,2,3,3,62
15536,,Monaco,43.7333,7.4167,3/24/20,23,0,1,3,3,62
15537,,Mongolia,46.8625,103.8467,3/24/20,10,0,0,3,3,62
15538,,Montenegro,42.5,19.3,3/24/20,47,1,0,3,3,62
15539,,Morocco,31.7917,-7.0926,3/24/20,170,5,6,3,3,62
15540,,Namibia,-22.9576,18.4904,3/24/20,7,0,2,3,3,62
15541,,Nepal,28.1667,84.25,3/24/20,2,0,1,3,3,62
15542,Aruba,Netherlands,12.5186,-70.0358,3/24/20,12,0,1,3,3,62
15543,Curacao,Netherlands,12.1696,-68.99,3/24/20,6,1,0,3,3,62
15544,Sint Maarten,Netherlands,18.0425,-63.0548,3/24/20,2,0,0,3,3,62
15545,,Netherlands,52.1326,5.2913,3/24/20,5560,276,2,3,3,62
15546,,New Zealand,-40.9006,174.886,3/24/20,155,0,12,3,3,62
15547,,Nicaragua,12.8654,-85.2072,3/24/20,2,0,0,3,3,62
15548,,Niger,17.6078,8.0817,3/24/20,3,0,0,3,3,62
15549,,Nigeria,9.082,8.6753,3/24/20,44,1,2,3,3,62
15550,,North Macedonia,41.6086,21.7453,3/24/20,148,2,1,3,3,62
15551,,Norway,60.472,8.4689,3/24/20,2863,12,6,3,3,62
15552,,Oman,21.0,57.0,3/24/20,84,0,17,3,3,62
15553,,Pakistan,30.3753,69.3451,3/24/20,972,7,18,3,3,62
15554,,Panama,8.538,-80.7821,3/24/20,345,6,1,3,3,62
15555,,Papua New Guinea,-6.315,143.9555,3/24/20,1,0,0,3,3,62
15556,,Paraguay,-23.4425,-58.4438,3/24/20,27,2,0,3,3,62
15557,,Peru,-9.19,-75.0152,3/24/20,416,7,1,3,3,62
15558,,Philippines,13.0,122.0,3/24/20,552,35,20,3,3,62
15559,,Poland,51.9194,19.1451,3/24/20,901,10,1,3,3,62
15560,,Portugal,39.3999,-8.2245,3/24/20,2362,33,22,3,3,62
15561,,Qatar,25.3548,51.1839,3/24/20,526,0,41,3,3,62
15562,,Romania,45.9432,24.9668,3/24/20,794,11,79,3,3,62
15563,,Russia,60.0,90.0,3/24/20,495,1,22,3,3,62
15564,,Rwanda,-1.9403,29.8739,3/24/20,40,0,0,3,3,62
15565,,Saint Lucia,13.9094,-60.9789,3/24/20,3,0,0,3,3,62
15566,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/24/20,1,0,0,3,3,62
15567,,San Marino,43.9424,12.4578,3/24/20,187,21,4,3,3,62
15568,,Saudi Arabia,24.0,45.0,3/24/20,767,1,28,3,3,62
15569,,Senegal,14.4974,-14.4524,3/24/20,86,0,8,3,3,62
15570,,Serbia,44.0165,21.0059,3/24/20,303,3,15,3,3,62
15571,,Seychelles,-4.6796,55.492,3/24/20,7,0,0,3,3,62
15572,,Singapore,1.2833,103.8333,3/24/20,558,2,156,3,3,62
15573,,Slovakia,48.669,19.699,3/24/20,204,0,7,3,3,62
15574,,Slovenia,46.1512,14.9955,3/24/20,480,4,0,3,3,62
15575,,Somalia,5.1521,46.1996,3/24/20,1,0,0,3,3,62
15576,,South Africa,-30.5595,22.9375,3/24/20,554,0,4,3,3,62
15577,,Spain,40.0,-4.0,3/24/20,39885,2808,3794,3,3,62
15578,,Sri Lanka,7.0,81.0,3/24/20,102,0,2,3,3,62
15579,,Sudan,12.8628,30.2176,3/24/20,3,1,0,3,3,62
15580,,Suriname,3.9193,-56.0278,3/24/20,7,0,0,3,3,62
15581,,Sweden,63.0,16.0,3/24/20,2286,36,16,3,3,62
15582,,Switzerland,46.8182,8.2275,3/24/20,9877,122,131,3,3,62
